Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDX11,OUT017,3150.4524
FDE09,OUT035,1688.1904
NCK06,OUT049,1921.7734
DRE37,OUT017,3243.9346
FDV56,OUT046,1764.7079
FDY43,OUT017,2770.0188
FDV35,OUT013,2635.1443
FDF05,OUT019,761.0935
FDA36,OUT035,2980.085
FDS13,OUT027,6454.0674
FDU47,OUT013,2145.6526
FDI36,OUT010,380.44205
FDH48,OUT046,1356.7286
FDZ14,OUT013,1679.9335
FDS46,OUT013,1936.8502
FDE21,OUT017,1960.3453
FDA26,OUT049,3957.6768
FDV12,OUT046,1602.1757
FDL46,OUT019,240.08427
FDN57,OUT013,2359.3435
NCJ18,OUT017,1892.4369
FDO36,OUT045,2696.6658
FDX55,OUT018,2940.412
FDT25,OUT019,248.86473
FDD16,OUT049,1204.1824
NCX18,OUT013,3156.1868
NCG55,OUT018,1507.3153
NCV18,OUT049,1251.5521
NCS18,OUT035,1632.3883
FDC37,OUT045,1550.4916
FDE47,OUT046,1976.5034
DRG49,OUT019,622.95905
FDC39,OUT049,3557.3738
FDH24,OUT019,322.94647
FDV39,OUT027,5307.14
NCL17,OUT045,2025.4572
NCY53,OUT035,1774.4532
FDH52,OUT013,835.24023
NCD19,OUT018,637.44073
FDI44,OUT046,1159.2311
DRD49,OUT027,6039.735
FDN08,OUT035,1842.6542
FDO20,OUT027,6374.5034
FDY02,OUT046,4217.241
FDX23,OUT045,1353.408
FDX01,OUT017,1906.0953
FDH20,OUT027,2440.3083
NCX41,OUT017,3936.507
FDD21,OUT027,2949.165
DRH11,OUT019,137.84377
DRE60,OUT018,3185.819
FDB10,OUT013,3830.0955
FDH38,OUT013,1704.7224
NCL07,OUT018,391.53415
FDD48,OUT046,1795.9764
NCT54,OUT027,2359.4495
FDF32,OUT027,5317.3574
DRH51,OUT045,1206.2543
DRG03,OUT035,2439.5732
NCY42,OUT019,314.82678
FDH32,OUT017,1563.3558
NCJ06,OUT027,3055.2407
FDH47,OUT027,2394.909
FDZ08,OUT018,1032.8783
FDK16,OUT017,1546.412
DRG01,OUT018,920.1237
NCM53,OUT027,2618.4001
NCB07,OUT035,3231.3762
NCZ06,OUT035,3848.0845
FDU48,OUT049,2128.744
NCB55,OUT027,1515.7413
FDP15,OUT013,3982.7632
FDF17,OUT046,3316.4966
NCN06,OUT049,2842.2964
DRM48,OUT018,462.0907
FDH10,OUT046,2839.9873
FDC60,OUT018,1108.6742
FDE35,OUT018,637.3211
DRI23,OUT013,2772.848
NCR38,OUT013,3779.3145
FDP04,OUT035,897.2065
NCW17,OUT045,2022.8818
FDX34,OUT017,1963.8956
NCK53,OUT045,1351.6268
NCO54,OUT010,157.40962
NCH55,OUT046,2027.0637
FDT44,OUT027,3013.201
DRG49,OUT046,3722.1267
FDX46,OUT010,108.85788
DRG36,OUT049,2894.0164
FDU37,OUT049,1137.4633
FDK10,OUT049,3191.4182
DRF37,OUT027,6422.544
FDC44,OUT035,1711.0636
FDP15,OUT046,3721.2676
FDZ27,OUT027,1160.5604
FDY22,OUT019,274.34607
DRG51,OUT035,2719.5745
FDN58,OUT045,3520.0662
FDW01,OUT049,2669.1858
FDX24,OUT018,1257.5607
FDO51,OUT017,829.2273
FDJ52,OUT027,4287.72
NCY06,OUT010,267.63507
FDE20,OUT018,2295.0527
FDT23,OUT010,147.15608
FDQ51,OUT046,794.58356
FDE35,OUT046,1069.7036
FDB46,OUT013,3404.515
NCG19,OUT035,3590.8342
NCL06,OUT018,3551.2283
FDT36,OUT019,101.97484
FDC56,OUT049,1910.8496
FDJ26,OUT049,3468.9355
FDZ59,OUT017,2785.8286
FDV11,OUT027,4711.488
FDR13,OUT010,229.92894
FDI15,OUT018,3647.091
FDF47,OUT018,3018.6653
NCB54,OUT019,257.3319
NCK19,OUT027,5206.1304
FDX16,OUT017,2565.6775
FDL50,OUT045,1923.1786
NCE31,OUT035,730.71484
DRJ01,OUT049,2728.4094
FDE22,OUT013,2572.4805
FDY20,OUT019,215.33838
NCO14,OUT045,647.8806
NCR50,OUT017,2754.152
DRM47,OUT017,3254.3503
FDO27,OUT010,219.18513
FDJ20,OUT027,3208.5764
NCX17,OUT013,3407.5051
FDG59,OUT049,661.1909
FDD52,OUT045,1464.6752
FDO48,OUT017,4051.236
FDC59,OUT019,162.70146
FDS15,OUT018,1401.2015
FDB47,OUT035,3379.8945
FDV14,OUT019,205.187
FDB27,OUT013,3198.8381
FDA35,OUT035,1993.1335
FDN51,OUT018,3636.3157
FDO39,OUT019,340.72836
FDB28,OUT049,3460.5317
DRJ25,OUT046,796.30664
FDH46,OUT027,2532.112
FDI10,OUT045,2706.8118
FDU21,OUT018,369.0794
FDD09,OUT049,3116.1545
FDD10,OUT046,2926.2668
FDN31,OUT010,348.71225
FDA46,OUT018,2687.9421
FDM56,OUT046,1699.8136
FDF11,OUT010,523.9483
FDS32,OUT018,1915.3789
NCM06,OUT013,2403.539
FDZ26,OUT045,3597.389
FDO01,OUT013,2224.1023
FDJ46,OUT049,3109.6858
FDG26,OUT019,704.1343
FDZ38,OUT035,3001.7507
NCO55,OUT013,1580.5026
FDT60,OUT035,1840.9708
FDW37,OUT049,1362.1678
NCK42,OUT018,2918.966
FDA45,OUT046,2648.4128
FDW55,OUT018,3558.212
FDY44,OUT017,3461.4167
FDQ31,OUT017,1483.8048
FDM09,OUT049,2916.5442
FDH12,OUT018,1372.3293
NCQ43,OUT035,1633.8871
FDT33,OUT035,2687.7874
NCT41,OUT018,1943.9989
DRJ25,OUT010,137.48381
NCQ41,OUT046,3029.7852
NCN17,OUT049,1517.9304
DRO35,OUT027,2970.4128
FDU27,OUT018,650.8102
FDY43,OUT027,4526.3047
FDG46,OUT035,1863.2084
DRL49,OUT018,1851.3282
NCB55,OUT049,900.70276
FDK28,OUT049,4375.1807
FDO49,OUT045,691.2823
FDT03,OUT013,2976.5422
FDW33,OUT027,2657.71
FDR02,OUT035,1760.878
FDF50,OUT013,3290.813
FDA40,OUT018,1165.7587
NCT53,OUT018,2202.5056
FDY60,OUT035,2280.629
FDP44,OUT027,2573.678
NCQ50,OUT045,3082.9
NCC30,OUT017,3154.6052
FDQ60,OUT018,1654.2142
FDG41,OUT046,1949.7921
FDQ03,OUT046,3708.3748
FDM03,OUT045,1462.2471
FDZ51,OUT018,1170.5735
DRF51,OUT035,733.8785
FDF39,OUT017,4667.179
FDW52,OUT035,2671.7808
FDY22,OUT049,2236.6384
FDG14,OUT013,2195.904
FDA57,OUT017,786.7013
FDL45,OUT019,258.835
FDX28,OUT046,1579.5707
NCQ54,OUT013,2819.158
FDH40,OUT045,1136.2701
FDU52,OUT035,2379.3115
FDT60,OUT010,237.86513
FDK08,OUT045,1411.214
FDN04,OUT049,3203.4065
FDE50,OUT013,3073.0408
FDI16,OUT049,728.9157
FDM50,OUT049,902.57294
NCV30,OUT049,992.4982
FDT44,OUT013,1813.6935
FDY60,OUT013,2160.3977
FDT56,OUT017,989.82544
FDV58,OUT018,2652.5513
FDU04,OUT013,1832.6099
NCN05,OUT027,4986.058
FDI53,OUT018,2285.467
FDD34,OUT046,2775.1812
FDW47,OUT027,3154.119
FDT51,OUT027,2845.5881
FDO27,OUT013,1404.9174
NCQ18,OUT018,1340.2562
NCW05,OUT013,1774.3586
FDI15,OUT010,611.43054
NCH43,OUT010,403.73724
FDT40,OUT049,1941.2614
NCG19,OUT017,4088.2917
NCM30,OUT035,690.94824
FDB38,OUT017,2796.9714
FDB22,OUT046,2563.7844
FDC58,OUT046,687.36285
NCI29,OUT013,2180.8186
FDA23,OUT010,181.50993
DRG48,OUT013,2191.451
FDV21,OUT013,1989.861
NCG18,OUT019,233.50758
FDG40,OUT045,509.87418
FDU24,OUT018,1207.2719
FDA22,OUT049,2844.0076
FDY35,OUT046,763.9368
FDJ15,OUT045,2939.9397
NCW18,OUT018,3213.285
FDK56,OUT018,2582.3223
FDF44,OUT046,2405.2063
FDP51,OUT049,1836.1888
FDU22,OUT027,2993.3264
FDM28,OUT017,3105.6956
NCL42,OUT046,3503.4714
FDJ15,OUT019,421.83752
FDI32,OUT018,1473.6787
DRL11,OUT046,2633.8901
DRO59,OUT018,926.8499
FDA07,OUT019,267.92853
NCO53,OUT013,3065.7864
FDO21,OUT045,3455.132
FDW39,OUT045,2874.194
NCV17,OUT013,2130.2368
FDE22,OUT046,2622.8047
NCB06,OUT018,2075.1162
DRF48,OUT017,3060.0945
FDB05,OUT013,4059.5789
FDP28,OUT027,6487.7744
FDP23,OUT046,3511.9055
NCS41,OUT018,2399.4382
FDS40,OUT018,365.93042
FDA16,OUT017,3849.644
FDN20,OUT035,2881.1404
FDF04,OUT027,6377.34
DRG36,OUT018,2253.4456
FDW16,OUT018,1239.6102
FDU09,OUT017,975.90485
FDW01,OUT046,2494.6816
FDB15,OUT045,3688.8965
NCJ17,OUT049,1347.43
NCT18,OUT018,2425.7322
FDG16,OUT018,2944.7363
FDP27,OUT017,3209.815
FDQ44,OUT027,3070.5667
FDL50,OUT027,3244.0007
FDW57,OUT027,4778.005
FDS34,OUT013,1867.473
NCV30,OUT035,953.821
FDD26,OUT018,2538.8843
FDA03,OUT045,2294.6194
FDS27,OUT018,2693.1943
FDM12,OUT013,3074.362
NCV42,OUT027,2747.708
NCS41,OUT046,2937.6257
FDN56,OUT018,2007.9219
DRK59,OUT046,3574.4006
NCG18,OUT046,1631.9012
NCN26,OUT017,1922.5385
FDI60,OUT027,1589.3658
NCI43,OUT049,877.43945
NCL17,OUT049,2290.5388
FDQ19,OUT019,834.13074
FDY43,OUT049,2818.3945
FDR36,OUT049,666.30566
FDJ58,OUT049,2813.3406
DRY23,OUT045,540.6663
FDK26,OUT027,5054.7803
DRH03,OUT045,1361.6647
FDC10,OUT010,231.1875
FDD23,OUT013,2898.2554
FDP32,OUT045,1744.5507
FDO31,OUT035,1303.1637
FDQ57,OUT013,2229.8354
FDX32,OUT027,3754.6272
FDC39,OUT027,5498.24
FDU55,OUT046,3755.9187
FDL45,OUT013,1928.4911
DRK37,OUT049,3350.6807
FDK22,OUT013,3456.556
DRG37,OUT027,4112.9375
FDK22,OUT017,3816.9993
DRH36,OUT018,886.4392
DRC36,OUT018,2320.2983
DRE03,OUT027,1082.7108
FDF34,OUT046,3485.9978
FDZ22,OUT046,1274.9257
FDC44,OUT010,284.2636
FDN31,OUT027,5089.5166
FDO03,OUT017,4136.5586
FDA01,OUT049,863.57935
NCH42,OUT049,4006.4976
FDF46,OUT018,1558.4288
DRL35,OUT046,686.14764
FDW46,OUT049,898.62213
FDB58,OUT046,2476.301
FDD47,OUT018,2416.4126
NCO17,OUT045,1629.6244
FDJ26,OUT017,3801.3425
FDU37,OUT045,1101.7545
